NID,Time,EventName,DisasterType,DisasterSubType,Coordinate,Lon,Lat,C_Name,T_Name,Address,situation,DeathNo,MissingNo,InjuredNo,TrappedNo,ShelterNo,CaseStatus,GeometryType,SourceType,CaseInformer,nTWD97_X,nTWD97_Y,WriteDateTime
148015,2016-9-27 18:40,梅姬颱風,基礎設施災情,電力停電,"120.159198,23.073293",120.159198,23.073293,臺南市,安南區  ,臺南市安南區公學路五段697巷79號,附近均停電(林先生0966185003),0,0,0,0,0,待處理,點,災情查報WEB,,163851.92,2552646.85,42640.83819
148017,2016-9-27 18:40,梅姬颱風,基礎設施災情,電力停電,"120.301677671788,22.8039333729366",120.301678,22.803933,高雄市,岡山區  ,高雄市岡山區聖德路沿線,聖德路沿線停電,0,0,0,0,0,待處理,點,災情查報WEB,,178309.16,2522741.69,42640.83819
148018,2016-9-27 18:40,梅姬颱風,基礎設施災情,電力停電,"120.725713,24.138693",120.725713,24.138693,臺中市,太平區  ,臺中市太平區東村十二街31巷6弄21號,早上9點停電到現在，建請協助,0,0,0,0,0,未指派,點,災情查報WEB,,222123.52,2670410.4,42640.83819
148019,2016-9-27 18:40,梅姬颱風,基礎設施災情,電力停電,"120.366832479346,22.6671519540905",120.366832,22.667152,高雄市,鳥松區  ,高雄市鳥松區?埔里松埔北巷13號,住戶需靠呼吸器，請協助儘速處理，電錶號碼：18354416001,0,0,0,0,0,待處理,點,災情查報WEB,,184933.56,2507565.2,42640.83819
148020,2016-9-27 18:40,梅姬颱風,基礎設施災情,電力停電,"120.716599,24.179043",120.716599,24.179043,臺中市,北屯區  ,臺中市北屯區軍功里,軍功里全里路燈不高,0,0,0,0,0,未指派,點,災情查報WEB,,221206.28,2674881.03,42640.83819
148026,2016-9-27 18:39,梅姬颱風,基礎設施災情,電力停電,"120.102498715417,23.1194199971985",120.102499,23.11942,臺南市,七股區  ,臺南市七股區,停電待處理(?榔里61-1號),0,0,0,0,0,待處理,點,災情查報WEB,,158073.61,2557789.67,42640.83819
148029,2016-9-27 18:39,梅姬颱風,基礎設施災情,電力停電,"120.44563,23.4897",120.44563,23.4897,嘉義市,西區   ,嘉義市西區興達路與友忠路口,停電,0,0,0,0,0,待處理,點,災情查報WEB,,193376.73,2598619.91,42640.83819
148030,2016-9-27 18:39,梅姬颱風,基礎設施災情,電力停電,"120.303969,22.763473",120.303969,22.763473,高雄市,橋頭區  ,高雄市橋頭區美德街,停電,0,0,0,0,0,待處理,點,災情查報WEB,,178523.32,2518260.18,42640.83819
148032,2016-9-27 18:39,梅姬颱風,基礎設施災情,電力停電,"120.714051,24.152636",120.714051,24.152636,臺中市,太平區  ,臺中市太平區立功路89號13樓,15:00開始停電，目前尚未供電，建請協處,0,0,0,0,0,未指派,點,災情查報WEB,,220941.43,2671956.96,42640.83819
161912,2016-9-27 18:39,梅姬颱風,基礎設施災情,電力停電,"120.443513,23.455980,120.443428,23.459011,120.439694,23.459215,120.437455,23.457225",120.443513,23.45598,嘉義市,西區   ,嘉義市西區民生南路676-696號,獅子里全里停電包括民生南路及民生南路608巷、590巷、576巷、及568巷等,0,0,0,0,0,處理中,面,網路災情通報APP,,193146.05,2594886.49,42641.54931
148034,2016-9-27 18:39,梅姬颱風,基礎設施災情,電力停電,"120.50803,22.943674",120.50803,22.943674,高雄市,旗山區  ,高雄市旗山區大林里,全里停電,0,0,0,0,0,待處理,點,災情查報WEB,,199545.7,2538130.45,42640.83819
148047,2016-9-27 18:38,梅姬颱風,基礎設施災情,電力停電,"120.611225,23.753442",120.611225,23.753442,雲林縣,林內鄉  ,雲林縣林內鄉林內路1段,九芎村民族路電線桿號：1976-240724、林內路一段電線桿號：1976-0280001、仁愛路電線桿號：1976-431945  以上區域持續停電中，請台電盡速處理,0,0,0,0,0,處理中,點,災情查報WEB,,210370.21,2627772.13,42640.83819
148048,2016-9-27 18:38,梅姬颱風,基礎設施災情,電力停電,"118.235333,24.428133",118.235333,24.428133,金門縣,烈嶼鄉  ,金門縣烈嶼鄉上林村,烈嶼鄉上林村莊停電,0,0,0,0,0,待處理,點,災情查報WEB,,-30415.35,2705238.25,42640.83819
148050,2016-9-27 18:38,梅姬颱風,基礎設施災情,電力停電,"120.695326,24.178492",120.695326,24.178492,臺中市,北屯區  ,臺中市北屯區柳陽西街139號,停電,0,0,0,0,0,未指派,點,災情查報WEB,,219044.79,2674824.54,42640.83819
148052,2016-9-27 18:37,梅姬颱風,基礎設施災情,電力停電,"120.571186,22.637719",120.571186,22.637719,屏東縣,內埔鄉  ,屏東縣內埔鄉東勢村新生路,內埔鄉東勢村大和社區新生路停電,0,0,0,0,0,處理中,點,災情查報WEB,,205924.57,2504231.08,42640.83819
148071,2016-9-27 18:36,梅姬颱風,基礎設施災情,電力停電,"120.254419,22.732756",120.254419,22.732756,高雄市,梓官區  ,高雄市梓官區智蚵里通安路舊部落,停電,0,0,0,0,0,待處理,點,災情查報WEB,,173417.63,2514883.47,42640.83819
148077,2016-9-27 18:36,梅姬颱風,基礎設施災情,電力停電,"120.696164,24.183837",120.696164,24.183837,臺中市,北屯區  ,臺中市北屯區松茂里,遼寧路二段、松竹路160巷1號、2號、3號尚未恢復供電,0,0,0,0,0,未指派,點,災情查報WEB,,219131.21,2675416.32,42640.83819
148079,2016-9-27 18:36,梅姬颱風,基礎設施災情,電力停電,"120.225207,22.873987",120.225207,22.873987,高雄市,湖內區  ,高雄市湖內區和平路,與信義路口交叉口附近全部停電,0,0,0,0,0,待處理,點,災情查報WEB,,170498.96,2530538.4,42640.83819
148080,2016-9-27 18:36,梅姬颱風,基礎設施災情,電力停電,"120.737367,24.175139",120.737367,24.175139,臺中市,北屯區  ,臺中市北屯區?子路700巷2弄,北屯區?子路700巷2弄，附近住家停電  ,0,0,0,0,0,未指派,點,災情查報WEB,,223315.52,2674444.54,42640.83819
161917,2016-9-27 18:36,梅姬颱風,基礎設施災情,電力停電,"121.44572,25.09146",121.44572,25.09146,新北市,五股區  ,五股區新城八路331號,五股區新城八路331號，颱風造成停電，下午斷斷續續停電，17:30又開始停到18:33還是沒有電，請相關單位妥處。,0,0,0,0,0,已處理,點,自建系統,,294957.9,2775982.06,42641.55
148092,2016-9-27 18:35,梅姬颱風,基礎設施災情,電力停電,"120.617958,24.182613",120.617958,24.182613,臺中市,西屯區  ,臺中市西屯區福雅路,西側有電，東側沒電，希望盡快復電,0,0,0,0,0,未指派,點,災情查報WEB,,211185.29,2675300.25,42640.83819
148093,2016-9-27 18:35,梅姬颱風,基礎設施災情,電力停電,"120.635292,24.138512",120.635292,24.138512,臺中市,南屯區  ,臺中市南屯區文昌街227巷,臺中市南屯區文昌街227巷約50戶停電,0,0,0,0,0,未指派,點,災情查報WEB,,212933.68,2670411.32,42640.83819
148094,2016-9-27 18:35,梅姬颱風,基礎設施災情,電力停電,"120.394933,22.51129",120.394933,22.51129,高雄市,林園區  ,高雄市林園區黃公廟段?苓腳小段334-1號,電表18419913-25，停電。,0,0,0,0,0,待處理,點,災情查報WEB,,187751.33,2490294.34,42640.83819
148095,2016-9-27 18:35,梅姬颱風,基礎設施災情,電力停電,"120.47213673591614,23.717369910139325",120.472137,23.71737,雲林縣,虎尾鎮  ,雲林縣虎尾鎮下溪里3鄰33之1號,下溪里三塊厝多戶停電,0,0,0,0,0,處理中,點,災情查報WEB,,196177.2,2623822.94,42640.83819
148099,2016-9-27 18:34,梅姬颱風,基礎設施災情,電力停電,"120.386602,22.504092",120.386602,22.504092,高雄市,林園區  ,高雄市林園區廣應里東林西路364巷,林園區廣應里東林西路364巷停電,0,0,0,0,0,待處理,點,災情查報WEB,,186890.96,2489500.79,42640.83819
148107,2016-9-27 18:34,梅姬颱風,基礎設施災情,電力停電,"121.037588,24.847204",121.037588,24.847204,新竹縣,新埔鎮  ,新竹縣新埔鎮下寮里仰德社區,新竹縣新埔鎮下寮里仰德社區約一半停電...,0,0,0,0,0,待處理,點,災情查報WEB,,253798.81,2748854.3,42640.83889
161921,2016-9-27 18:34,梅姬颱風,基礎設施災情,電力停電,"121.53596,25.29328",121.53596,25.29328,新北市,石門區  ,石門區富基里楓林30號,石門區富基里楓林30號民宅附近停電,0,0,0,0,0,已處理,點,自建系統,,303971.18,2798370.28,42641.55139
161922,2016-9-27 18:34,梅姬颱風,基礎設施災情,電力停電,"121.47704,25.24587",121.47704,25.24587,新北市,三芝區  ,三芝區後厝里5鄰北勢子35號,三芝區後厝里5鄰北勢子35號停電,0,0,0,0,0,已處理,點,自建系統,,298056.5,2793096.35,42641.55139
148114,2016-9-27 18:33,梅姬颱風,基礎設施災情,電力停電,"120.20294,23.113114",120.20294,23.113114,臺南市,西港區  ,臺南市西港區慶安里新興街.進學街,慶安里新興街.進學街停電,0,0,0,0,0,待處理,點,災情查報WEB,,168357.97,2557031.59,42640.83889
148116,2016-9-27 18:33,梅姬颱風,基礎設施災情,電力停電,"121.5146,25.0896",121.5146,25.0896,桃園市,     ,新屋區文化路2段1540號,案件編號:00423134主旨:停電問題-新屋區內文：(1999無email，不清楚可與民眾電話聯繫)民眾反映新屋區文化路2段1540號，有停電問題，要求盡快修復，煩請相關單位協處。,0,0,0,0,0,處理中,點,縣市1999,,301906.44,2775800.73,42640.83889
148120,2016-9-27 18:33,梅姬颱風,基礎設施災情,電力停電,"120.57383,24.157999",120.57383,24.157999,臺中市,大肚區  ,臺中市大肚區瑞井里遊園路一段62巷,瑞井里整個里民的住戶皆停電，台電1911打不通,0,0,0,0,0,未指派,點,災情查報WEB,,206693.62,2672587.16,42640.83889
148123,2016-9-27 18:33,梅姬颱風,基礎設施災情,電力停電,"120.504139,22.48936",120.504139,22.48936,屏東縣,南州鄉  ,屏東縣南州鄉新興路,南州鄉新興路段停電,0,0,0,0,0,處理中,點,災情查報WEB,,198978.51,2487824.72,42640.83889
148124,2016-9-27 18:33,梅姬颱風,基礎設施災情,電力停電,"120.241298,22.990108",120.241298,22.990108,臺南市,東區   ,臺南市東區裕永一街,停電,0,0,0,0,0,待處理,點,災情查報WEB,,172216.47,2543388.91,42640.83889
148126,2016-9-27 18:32,梅姬颱風,基礎設施災情,電力停電,"120.254999,22.733314",120.254999,22.733314,高雄市,梓官區  ,高雄市梓官區茄苳里嘉好路26巷及64巷,停電,0,0,0,0,0,待處理,點,災情查報WEB,,173477.52,2514944.96,42640.83889
148133,2016-9-27 18:31,梅姬颱風,基礎設施災情,電力停電,"120.556611,24.225506",120.556611,24.225506,臺中市,沙鹿區  ,臺中市沙鹿區斗抵里沙田路25號,停電,0,0,0,0,0,未指派,點,災情查報WEB,,204967.55,2680069.14,42640.83889
148138,2016-9-27 18:31,梅姬颱風,基礎設施災情,電力停電,"120.64128,24.103683",120.64128,24.103683,臺中市,烏日區  ,臺中市烏日區文德街108巷18號,下午2點開始停電，請盡快修復,0,0,0,0,0,未指派,點,災情查報WEB,,213532.39,2666552.42,42640.83889
148140,2016-9-27 18:31,梅姬颱風,基礎設施災情,電力停電,"120.593432509764,22.6463433691281",120.593433,22.646343,屏東縣,內埔鄉  ,屏東縣內埔鄉龍泉派出所,內埔鄉龍泉派出所停電,0,0,0,0,0,處理中,點,災情查報WEB,,208213.8,2505179.64,42640.83889
148142,2016-9-27 18:31,梅姬颱風,基礎設施災情,電力停電,"120.194692,23.04124",120.194692,23.04124,臺南市,安南區  ,臺南市安南區安中路一段701巷51-1號,單號整排停電(劉小姐0955060811),0,0,0,0,0,待處理,點,災情查報WEB,,167469.24,2549076.78,42640.83889
148144,2016-9-27 18:31,梅姬颱風,基礎設施災情,電力停電,"120.567803,24.265101",120.567803,24.265101,臺中市,清水區  ,臺中市清水區鰲峰路161巷50之30號,下午1點就開始停電，建請協處,0,0,0,0,0,未指派,點,災情查報WEB,,206117.86,2684450.83,42640.83889
148145,2016-9-27 18:31,梅姬颱風,基礎設施災情,電力停電,"120.710397,24.25806",120.710397,24.25806,臺中市,神岡區  ,臺中市神岡區豐洲路135巷1弄108號,臺中市神岡區豐洲路135巷1弄周圍停電許久，請臺灣電力公司盡速辦理。,0,0,0,0,0,未指派,點,災情查報WEB,,220594.3,2683633.55,42640.83889
148146,2016-9-27 18:31,梅姬颱風,基礎設施災情,電力停電,"120.61474503988,24.1398076455536",120.614745,24.139808,臺中市,南屯區  ,臺中市南屯區楓樂巷11號,楓樂巷11號附近停電,0,0,0,0,0,未指派,點,災情查報WEB,,210845.8,2670560.4,42640.83889
161926,2016-9-27 18:31,梅姬颱風,基礎設施災情,電力停電,"121.64988,25.07766",121.64988,25.07766,新北市,汐止區  ,汐止區汐萬路一段343巷33號,汐止區汐萬路一段343巷33號，目前有停電情況，請相關單位妥處。,0,0,0,0,0,已處理,點,自建系統,,315558.5,2774536.96,42641.55208
161928,2016-9-27 18:31,梅姬颱風,基礎設施災情,電力停電,"121.55003,24.96811",121.55003,24.96811,新北市,新店區  ,新店區五峰路61巷57號,新店區五峰路61巷57號，目前有停電情況，請相關單位妥處。,0,0,0,0,0,已處理,點,自建系統,,305534.9,2762357.9,42641.55208
148148,2016-9-27 18:30,梅姬颱風,基礎設施災情,電力停電,"120.44314,23.460714",120.44314,23.460714,嘉義市,西區   ,嘉義市西區民生南路466巷,民生南路466巷,0,0,0,0,0,待處理,點,災情查報WEB,,193109.97,2595410.89,42640.83889
148149,2016-9-27 18:30,梅姬颱風,基礎設施災情,電力停電,"120.668921,24.261572",120.668921,24.261572,臺中市,神岡區  ,臺中市神岡區大圳路69巷23號,附近一帶停電,0,0,0,0,0,未指派,點,災情查報WEB,,216383.8,2684031.88,42640.83889
148160,2016-9-27 18:30,梅姬颱風,基礎設施災情,電力停電,"120.713488,24.302889",120.713488,24.302889,臺中市,后里區  ,臺中市后里區仁愛街仁愛街78巷,仁愛街整條區域停電，建請派員協處,0,0,0,0,0,未指派,點,災情查報WEB,,220918.36,2688597.81,42640.83889
148164,2016-9-27 18:30,梅姬颱風,基礎設施災情,電力停電,"121.194743,24.883333",121.194743,24.883333,桃園市,龍潭區  ,桃園市龍潭區聖德里11鄰聖亭路八德段451巷170弄50號,德林路、聖德街、梅龍路口幼兒園附近、聖亭路451巷170弄停電,0,0,0,0,0,處理中,點,災情查報GIS,,269675.9,2752869.49,42640.83889
161930,2016-9-27 18:30,梅姬颱風,基礎設施災情,電力停電,"121.194743,24.883333",121.194743,24.883333,桃園市,龍潭區  ,桃園市龍潭區聖德里11鄰聖亭路八德段451巷170弄50號,停電 ==================== 停電 ==================== 停電 ==================== 德林路、聖德街、梅龍路口幼兒園附近、聖亭路451巷170弄停電 ==================== 停電 ,0,0,0,0,0,處理中,點,災情查報GIS,,269675.9,2752869.49,42641.55278
161931,2016-9-27 18:30,梅姬颱風,基礎設施災情,電力停電,"121.52130,25.27841",121.5213,25.27841,新北市,石門區  ,石門區德茂里下員坑34-1號,德茂里下員坑34-1號附近住戶停電,0,0,0,0,0,已處理,點,自建系統,,302501.29,2796717.33,42641.55278
148165,2016-9-27 18:29,梅姬颱風,基礎設施災情,電力停電,"120.265081,22.749539",120.265081,22.749539,高雄市,梓官區  ,高雄市梓官區同安里同安路與同安路107巷,停電,0,0,0,0,0,待處理,點,災情查報WEB,,174522.03,2516736.48,42640.83889
148170,2016-9-27 18:29,梅姬颱風,基礎設施災情,電力停電,"120.18681192319491,23.115480466171118",120.186812,23.11548,臺南市,西港區  ,臺南市西港區竹林里1鄰1之13號,竹林里全里停電,0,0,0,0,0,待處理,點,災情查報WEB,,166707.38,2557302.77,42640.83889
148178,2016-9-27 18:29,梅姬颱風,基礎設施災情,電力停電,"118.245445,24.430431",118.245445,24.430431,金門縣,烈嶼鄉  ,金門縣烈嶼鄉西路35-5號,烈嶼鄉西路35-5號停電,0,0,0,0,0,待處理,點,災情查報WEB,,-29384.11,2705472.51,42640.83889
148186,2016-9-27 18:29,梅姬颱風,基礎設施災情,電力停電,"121.219035,24.88393",121.219035,24.88393,桃園市,龍潭區  ,桃園市龍潭區烏樹林里12鄰龍平路336巷66號,停電,0,0,0,0,0,處理中,點,災情查報GIS,,272130.15,2752939.34,42640.83889
148189,2016-9-27 18:28,梅姬颱風,基礎設施災情,電力停電,"120.660384,24.193361",120.660384,24.193361,臺中市,北屯區  ,臺中市北屯區同榮路上周圍,該處停電，煩請協處。,0,0,0,0,0,未指派,點,災情查報WEB,,215498.61,2676479.48,42640.83889
148193,2016-9-27 18:28,梅姬颱風,基礎設施災情,電力停電,"120.370166,22.560551",120.370166,22.560551,高雄市,小港區  ,高雄市小港區水秀路396號,圖書館周遭停電,0,0,0,0,0,待處理,點,災情查報WEB,,185226.24,2495759.58,42640.83889
148195,2016-9-27 18:28,梅姬颱風,基礎設施災情,電力停電,"120.259555668116,22.7446231114602",120.259556,22.744623,高雄市,梓官區  ,高雄市梓官區大舍東路83-2號,停電,0,0,0,0,0,待處理,點,災情查報WEB,,173951.83,2516194.94,42640.83889
148196,2016-9-27 18:27,梅姬颱風,基礎設施災情,電力停電,"120.388033,22.499718",120.388033,22.499718,高雄市,林園區  ,高雄市林園區沿海路三段181號,林園區沿海路三段181號附近停電,0,0,0,0,0,待處理,點,災情查報WEB,,187036.21,2489015.85,42640.83889
148198,2016-9-27 18:27,梅姬颱風,基礎設施災情,電力停電,"120.216488,22.967344",120.216488,22.967344,臺南市,東區   ,臺南市東區崇明里大同路二段657號,停電待處理,0,0,0,0,0,待處理,點,災情查報WEB,,169659.33,2540881.4,42640.83889
148199,2016-9-27 18:27,梅姬颱風,基礎設施災情,電力停電,"121.5146,25.0896",121.5146,25.0896,桃園市,     ,楊梅區楊湖路三段846巷65弄190號,案件編號:00423130主旨:停電內文：(1999無email，不清楚可與民眾電話聯繫)楊梅區楊湖路三段846巷65弄190號，從下午開始就停電，煩請相關單位協處。,0,0,0,0,0,處理中,點,縣市1999,,301906.44,2775800.73,42640.83889
