NID,Time,EventName,DisasterType,DisasterSubType,Lon,Lat,C_Name,T_Name,situation
159742,2016-9-27 22:18,梅姬颱風,民生、基礎設施災情,電力停電,121.5149,24.96836,新北市,新店區  ,新店區安興路11號到21號停電，請相關單位妥處。 
159744,2016-9-27 22:17,梅姬颱風,民生、基礎設施災情,電力停電,120.293153,22.798928,高雄市,岡山區  ,水蓮莊社區跳電
159746,2016-9-27 22:17,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.611583,24.135623,臺中市,南屯區  ,電線桿傾倒且電纜線落在地上有漏電的危險
159749,2016-9-27 22:17,梅姬颱風,民生、基礎設施災情,電力停電,120.481947,22.88618,高雄市,旗山區  ,里停電
159750,2016-9-27 22:17,梅姬颱風,民生、基礎設施災情,電力停電,120.671927,24.131664,臺中市,西區   ,台電無法撥通
159753,2016-9-27 22:17,梅姬颱風,民生、基礎設施災情,電力停電,121.38309,24.94446,新北市,樹林區  ,南園里佳園路三段562號哲理社區下午4點停電至今
159756,2016-9-27 22:16,梅姬颱風,民生、基礎設施災情,電力停電,120.551061,24.239282,臺中市,梧棲區  ,停電
159757,2016-9-27 22:16,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.160337,22.756711,臺東縣,臺東市  ,"2016/09/27 22:16:37 - 報案人轉述：電線杆冒火花. ==================== 2016/09/27 22:15:10 - 電線掉落,接觸地上有火花,影響用路人安全. ==================== 2016/09/27 22:11:14 - 電線掉落,和地接觸有火花,影響用路人及居民安全. "
159761,2016-9-27 22:15,梅姬颱風,民生、基礎設施災情,電力停電,120.327002,22.639866,高雄市,三民區  ,三民區九如一路510之6號11樓整棟停電==21：40至今
159762,2016-9-27 22:15,梅姬颱風,民生、基礎設施災情,電力停電,120.333372,22.681716,高雄市,仁武區  ,停電。
159763,2016-9-27 22:15,梅姬颱風,民生、基礎設施災情,變電所、電廠受災,120.359093,22.705483,高雄市,仁武區  ,電桶爆炸 現在還在燃燒
159764,2016-9-27 22:15,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.38285,24.95295,新北市,樹林區  ,柑園街2段149巷電線桿傾斜
159765,2016-9-27 22:15,梅姬颱風,民生、基礎設施災情,電力停電,121.40955,25.01448,新北市,樹林區  ,樹林區忠義街，陳情人表示該處一半街道有停電之問題，請相關單位妥處。
159766,2016-9-27 22:15,梅姬颱風,民生、基礎設施災情,電力停電,121.40719,25.01634,新北市,樹林區  ,停電
159767,2016-9-27 22:15,梅姬颱風,民生、基礎設施災情,電力停電,121.55022,24.95085,新北市,新店區  ,新店區竹林路2巷，目前大規模停電，請相關單位妥處。
159770,2016-9-27 22:14,梅姬颱風,民生、基礎設施災情,電力停電,120.288302,22.58237,高雄市,旗津區  ,民眾表示網站已復電，但該址尚無供電。
159771,2016-9-27 22:14,梅姬颱風,民生、基礎設施災情,電力停電,120.617278,24.154277,臺中市,南屯區  ,停電問題(復電不到2分鐘又停電)
159772,2016-9-27 22:14,梅姬颱風,民生、基礎設施災情,電力停電,120.657045,24.248394,臺中市,大雅區  ,停電
159773,2016-9-27 22:14,梅姬颱風,民生、基礎設施災情,電力停電,120.342223,22.677588,高雄市,仁武區  ,赤山里赤西三街全部停電
159774,2016-9-27 22:14,梅姬颱風,民生、基礎設施災情,電力停電,120.238953,22.773951,高雄市,彌陀區  ,停電
159775,2016-9-27 22:14,梅姬颱風,積淹水災情,地區積淹水,120.217403,22.917651,臺南市,仁德區  ,整個里淹水
159776,2016-9-27 22:14,梅姬颱風,民生、基礎設施災情,電力停電,120.291285,22.765954,高雄市,橋頭區  ,停電
159778,2016-9-27 22:13,梅姬颱風,民生、基礎設施災情,電力停電,120.291597,22.789951,高雄市,岡山區  ,該區域停電未復電
159779,2016-9-27 22:13,梅姬颱風,民生、基礎設施災情,電力停電,120.324459,22.69353,高雄市,仁武區  ,全里停電
159780,2016-9-27 22:13,梅姬颱風,民生、基礎設施災情,電力停電,120.623973,22.493408,屏東縣,來義鄉  ,轄內文樂村1_3鄰停電
159782,2016-9-27 22:13,梅姬颱風,積淹水災情,道路積淹水,120.318425,22.732658,高雄市,楠梓區  ,高雄市楠梓區惠豐里德民路過德民橋，西向東機車道淹水
159783,2016-9-27 22:13,梅姬颱風,民生、基礎設施災情,電力停電,120.696459,24.264483,臺中市,神岡區  ,電線被鐵皮跨過產生火花，造成停電
159784,2016-9-27 22:13,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.345918,22.677605,高雄市,仁武區  ,澄仁西街與澄仁路台電電桿傾倒
159786,2016-9-27 22:13,梅姬颱風,民生、基礎設施災情,電力停電,120.243072,22.884343,高雄市,湖內區  ,湖內區大湖里長春四街停電
159789,2016-9-27 22:12,梅姬颱風,積淹水災情,道路積淹水,120.223869,23.005389,臺南市,北區   ,淹水約15公分高
159790,2016-9-27 22:12,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.557552,24.063322,彰化縣,彰化市  ,2016/09/27 22:12:38 - 變電箱起火
159792,2016-9-27 22:12,梅姬颱風,民生、基礎設施災情,電力停電,120.317304,22.630082,高雄市,苓雅區  ,停電
159794,2016-9-27 22:12,梅姬颱風,民生、基礎設施災情,電力停電,120.298635,22.797949,高雄市,岡山區  ,竹圍里忠誠街與台上里(小公園附近)停電
159799,2016-9-27 22:11,梅姬颱風,民生、基礎設施災情,電力停電,120.747309,24.262421,臺中市,豐原區  ,大範圍停電已10個多小時，請台電人員電話回覆陳情人
159800,2016-9-27 22:11,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.151599,24.898429,桃園市,楊梅區  ,永寧里老莊路，校前路永福重劃區大約500戶停電中
159801,2016-9-27 22:11,梅姬颱風,民生、基礎設施災情,電力停電,120.561731,24.099456,彰化縣,彰化市  ,2016/09/27 22:11:24 - 停電
159802,2016-9-27 22:11,梅姬颱風,積淹水災情,房屋積淹水,120.192336,22.998329,臺南市,中西區  ,地下室2個樓層淹水
159803,2016-9-27 22:11,梅姬颱風,民生、基礎設施災情,電力停電,120.316016,22.654485,高雄市,三民區  ,三民區和順街91號大樓停電
159804,2016-9-27 22:11,梅姬颱風,民生、基礎設施災情,電力停電,120.297768,22.78756,高雄市,岡山區  ,該區域電箱爆炸停電
159805,2016-9-27 22:11,梅姬颱風,民生、基礎設施災情,電力停電,121.54758,24.95187,新北市,新店區  ,"新店區北宜路二段421巷6弄6號，目前有停電情況，請相關單位妥處。"""
159806,2016-9-27 22:10,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.58267,23.958671,彰化縣,員林市  ,2016/09/27 22:10:43 - 電線倬落
159807,2016-9-27 22:10,梅姬颱風,民生、基礎設施災情,電力停電,120.319489,22.639637,高雄市,三民區  ,停電，已通報過1次
159809,2016-9-27 22:10,梅姬颱風,民生、基礎設施災情,電力停電,120.297768,22.78756,高雄市,岡山區  ,該區停電
159810,2016-9-27 22:10,梅姬颱風,民生、基礎設施災情,電力停電,120.615037,24.145605,臺中市,南屯區  ,該棟社區大樓原本有恢復供電，但現在又停電了，建請協助查看修復。
159812,2016-9-27 22:10,梅姬颱風,民生、基礎設施災情,電力停電,120.277139,22.660876,高雄市,鼓山區  ,停電
159813,2016-9-27 22:10,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.010431,24.924341,新竹縣,新豐鄉  ,屋頂吹到電線桿上恐怕影響人車安全
159817,2016-9-27 22:10,梅姬颱風,民生、基礎設施災情,電力停電,120.469337,23.495971,嘉義市,西區   ,停電
159821,2016-9-27 22:09,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.492655,22.922715,高雄市,旗山區  ,通報該處7-11之附近電桿被風吹斷，造成附近停電
159825,2016-9-27 22:09,梅姬颱風,民生、基礎設施災情,電力停電,120.650162,24.11211,臺中市,南區   ,停電
159826,2016-9-27 22:09,梅姬颱風,民生、基礎設施災情,電力停電,120.672112,24.11683,臺中市,南區   , 剛復電約1個多小時，現又停電近1小時，何敏誠議員通報。
159827,2016-9-27 22:09,梅姬颱風,民生、基礎設施災情,電力停電,120.2461,22.790679,高雄市,彌陀區  ,停電，請回復
159830,2016-9-27 22:09,梅姬颱風,民生、基礎設施災情,電力停電,120.281683,22.790052,高雄市,岡山區  ,該區停電
159831,2016-9-27 22:09,梅姬颱風,民生、基礎設施災情,電力停電,120.260088,22.969758,臺南市,仁德區  ,停電
159833,2016-9-27 22:08,梅姬颱風,民生、基礎設施災情,電力停電,120.188905,22.902076,高雄市,茄萣區  ,停電
159835,2016-9-27 22:08,梅姬颱風,積淹水災情,道路積淹水,120.505461,22.889202,高雄市,旗山區  ,美濃大排水渠(東平里樹人路982號)水滿路面
159841,2016-9-27 22:08,梅姬颱風,民生、基礎設施災情,電力停電,120.48165,23.646746,雲林縣,斗南鎮  ,105.9.27 約15時停電至今
159842,2016-9-27 22:08,梅姬颱風,積淹水災情,地區積淹水,120.515546,22.661148,屏東縣,屏東市  ,2016/09/27 22:08:01 - 110蔡轉報/先生0919-173593上述地點.溪水已淹到馬路.請警方交管.
159843,2016-9-27 22:08,梅姬颱風,民生、基礎設施災情,電力停電,121.40851,25.01489,新北市,樹林區  ,樹林區忠義街2巷3號，目前有停電情況，請相關單位妥處。
159844,2016-9-27 22:07,梅姬颱風,民生、基礎設施災情,電力停電,120.299346,22.806489,高雄市,岡山區  ,該區停電中
159848,2016-9-27 22:07,梅姬颱風,民生、基礎設施災情,電力停電,120.666324,24.18214,臺中市,北屯區  ,停電
159849,2016-9-27 22:07,梅姬颱風,民生、基礎設施災情,電力停電,120.255516,23.324798,臺南市,鹽水區  ,停電
159850,2016-9-27 22:07,梅姬颱風,民生、基礎設施災情,電力停電,120.197648,22.885018,高雄市,茄萣區  ,停電
159855,2016-9-27 22:07,梅姬颱風,民生、基礎設施災情,電力停電,121.46792,25.15656,新北市,淡水區  ,淡水區八勢路一段155號，該處有大範圍停電，要求相關單位儘速前往處理，請相關單位妥處。
159856,2016-9-27 22:06,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.479949,22.679598,屏東縣,屏東市  ,屏東縣屏東市徐州路154巷8號附近電線桿火花 ==================== 2016/09/27 22:02:04 - 110蘇轉報7325936屋外電線桿冒火花派遣屏東01郭士群受理 
159857,2016-9-27 22:06,梅姬颱風,民生、基礎設施災情,電力停電,120.179949,22.900178,高雄市,茄萣區  ,停電導致鐵捲門無法開啟，外面水管堵住導致室內淹水，希望有人可以從外面清除，因為2、3樓室內已經淹水。
159862,2016-9-27 22:06,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.740668,25.125552,基隆市,仁愛區  ,停電
159864,2016-9-27 22:05,梅姬颱風,民生、基礎設施災情,電力停電,120.669014,24.131848,臺中市,西區   ,臺中市西區自由路一段與建國北路三段，停電。
159866,2016-9-27 22:05,梅姬颱風,民生、基礎設施災情,電力停電,120.268122,22.613827,高雄市,旗津區  ,旗津區廟前路103巷19號停電
159867,2016-9-27 22:05,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.692513,24.111211,臺中市,大里區  , 變電筒連繫爆2聲，致使電線掉落。
159869,2016-9-27 22:05,梅姬颱風,民生、基礎設施災情,電力停電,120.322443,22.675972,高雄市,三民區  ,三民區鼎中路821之17號停電
159870,2016-9-27 22:05,梅姬颱風,民生、基礎設施災情,電力停電,120.672529,24.137186,臺中市,西區   ,臺中市西區大全街樂群街都停電
159873,2016-9-27 22:05,梅姬颱風,民生、基礎設施災情,電力停電,121.5146,25.0896,桃園市,     ,案件編號:00423250主旨:停電-大溪區內文：(1999無email)民眾反映大溪區員林路三段354巷19號因颱風影響整區停電，煩請協處。
159874,2016-9-27 22:05,梅姬颱風,民生、基礎設施災情,電力停電,120.394446,22.773243,高雄市,燕巢區  ,燕巢區深興路停電
159875,2016-9-27 22:05,梅姬颱風,積淹水災情,地區積淹水,120.237889,23.019239,臺南市,永康區  ,2016/09/27 22:05:21 - (淹水及膝)
159876,2016-9-27 22:05,梅姬颱風,民生、基礎設施災情,電力停電,120.352901,22.748447,高雄市,大社區  ,停電(晚上6點停電至現在)
159877,2016-9-27 22:05,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.174599,23.191815,臺南市,佳里區  , 
159878,2016-9-27 22:05,梅姬颱風,民生、基礎設施災情,電力停電,120.668127,23.002111,高雄市,六龜區  ,停電
159879,2016-9-27 22:05,梅姬颱風,民生、基礎設施災情,電力停電,120.293101,22.670906,高雄市,鼓山區  ,單號停電，雙號有電
159881,2016-9-27 22:04,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.340371,22.852575,高雄市,阿蓮區  ,"田寮區長通知蓮峰寺前1.蓮峰高分6號q085417732.蓮峰高分7號q0854ft04兩電桿受樹木壓到,導致田寮停電"
159888,2016-9-27 22:04,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.650474,24.146993,臺中市,南屯區  ,電線垂落
159893,2016-9-27 22:03,梅姬颱風,民生、基礎設施災情,電力停電,120.634544,24.141503,臺中市,南屯區  ,該棟公寓大樓尚未恢復供電，但附近其他大樓卻已恢復供電，建請儘速修復
159898,2016-9-27 22:02,梅姬颱風,民生、基礎設施災情,電力停電,120.224328,22.894653,高雄市,湖內區  ,東方國宅吉祥大樓停電。 滲水恐影響電梯。
159899,2016-9-27 22:02,梅姬颱風,積淹水災情,房屋積淹水,120.206293,23.021034,臺南市,北區   ,約20戶淹水約30公分高
159901,2016-9-27 22:02,梅姬颱風,民生、基礎設施災情,電力停電,121.40305,25.01574,新北市,樹林區  ,三興里龍興街全部停電
159902,2016-9-27 22:01,梅姬颱風,民生、基礎設施災情,電力停電,120.571291,24.216812,臺中市,沙鹿區  ,過洋路整條路停電，建請修復
159903,2016-9-27 22:01,梅姬颱風,積淹水災情,房屋積淹水,120.184368,23.370658,嘉義縣,布袋鎮  ,反映抽水站事前水未抽乾且僅開一台抽水機
159904,2016-9-27 22:01,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.155015,24.903874,桃園市,楊梅區  ,南桃園有線電視線路垂落
159905,2016-9-27 22:01,梅姬颱風,積淹水災情,道路積淹水,120.300375,22.75302,高雄市,橋頭區  ,積水
159906,2016-9-27 22:01,梅姬颱風,民生、基礎設施災情,電力停電,121.5146,25.0896,桃園市,     ,案件編號:00423249主旨:停電問題-新屋區內文：(1999無email)民眾反映新屋區清華里中山東路1段1巷30弄，因風雨小且清華高中及其它里都已覆電，要求能夠先覆電，煩請相關單位協處。
159910,2016-9-27 22:01,梅姬颱風,積淹水災情,地區積淹水,120.253422,22.999235,臺南市,永康區  ,淹水請求封路
159913,2016-9-27 22:00,梅姬颱風,民生、基礎設施災情,電力停電,120.326953,22.73824,高雄市,楠梓區  ,楠梓區土庫二路112巷停電  土庫二路與清豐路周邊都停電! 
159914,2016-9-27 22:00,梅姬颱風,民生、基礎設施災情,電力停電,120.276995,22.647245,高雄市,鼓山區  ,鼓山三路、新疆路口停電，何時可復電
159917,2016-9-27 22:00,梅姬颱風,民生、基礎設施災情,電力停電,120.678702,24.256198,臺中市,神岡區  ,神岡區八德路九如巷101弄62號，附近一帶自下午兩點半開始停電。
159918,2016-9-27 22:00,梅姬颱風,積淹水災情,房屋積淹水,120.209026,23.01863,臺南市,北區   ,約80戶淹水約30公分高
159920,2016-9-27 22:00,梅姬颱風,民生、基礎設施災情,電力停電,120.295531,22.76311,高雄市,橋頭區  ,高雄市橋頭區東林里溪北巷整巷停電已5-6小時。
159922,2016-9-27 22:00,梅姬颱風,民生、基礎設施災情,電力停電,120.609702,24.127883,臺中市,南屯區  ,春社里同安南巷、 同安北巷、同安西巷、忠勇路17-60巷、 嶺東南路37號停電
